 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1701784,201911,,ZZZ.Airport,US,,,800,,,VMC,,,,,,Tower ZZZ,Air Carrier,A320,,2,Part 121,IFR,Passenger,FMS Or FMC,Final Approach,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 164; Flight Crew Type 1702,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1701784,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 195; Flight Crew Total 2755; Flight Crew Type 2755,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1701932,ATC Issue All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft TA; Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Airspace Structure; Human Factors; Procedure,Airspace Structure,"Just after sunset; cleared visual approach to XXL in ZZZ. On the base turn; while getting set up on the approach and checking in with Tower; they mention that there will be VFR traffic in the pattern for Runway XY at a nearby airport; ZZZ1. We acknowledge but did not yet see the traffic; and were still turning in. The FO (First Officer) was flying; and set up on a good stabilized visual approach using the ILS as backup. I did see one TCAS hit to the left of course and a few miles away; initially assumed that was our traffic.Closer in; around the FAF; Tower again mentions traffic; but I respond that we didn't see it. I don't recall my exact words; probably negative contact. At this point we look in and see a TCAS hit directly ahead and slightly below. I continue to look outside for the traffic; but don't see it due to lots of lights against the dark ground. Initially I wasn't concerned as we didn't have an RA (Resolution Advisory); or even a yellow colored traffic icon. But at this point I see we are only 400 feet away. My FO was on the ball; and before I could even say anything he leveled off and offset to the right. We were near the fix ZZZZZ at this point; about 800 AGL; and were on course and glide path when we stopped the descent. The closest we saw on the TCAS was 300 feet separation; and the TCAS traffic icon was merged with ours; no separation. We never acquired the traffic visually.If we had not stopped the descent and offset; we would have been much closer than 300 feet. I can't say we would have collided; but it is definitely in the realm of possibilities. I can't emphasize enough how high a threat this situation was. When we landed we queried the Tower; and they just said it was traffic in the pattern; as if it happened all the time. At no point did they display any urgency as to the position of the traffic relative to us.Furthermore; we then realized that the reason we never got an RA was that we had just descended below 900 feet; and TCAS was therefore inhibited. In real time; that had not occurred to us; as we were too busy trying to find the traffic; fly the approach; then make corrections to avoid a collision.Our best guess is that the VFR traffic had just departed Runway XY; was somewhere around 500 AGL and either level or slightly climbing; but still flying towards ZZZ; i.e.; had not yet turned crosswind. This meant it was flying directly in to the glide path for Runway XXL at ZZZ; which we happened to be on at the time. We could not see them due to ground light clutter and deck angle; they were probably flying in the same direction as us and therefore could not see us descending from behind; no RA was available due to altitude inhibit; and we were not getting any kind of avoidance instructions from Tower. We were exactly where we were supposed to be; in full communication with ATC; yet still were placed in a dangerous situation.",,"Cleared visual to XXL at ZZZ and went direct FAF to intercept final; AP (Autopilot) and ATR (Auto Throttles) off. On base turn to final; Tower called out VFR traffic off Runway XY from a local airport. Turned out to be ZZZ1. Captain acknowledged traffic call with negative contact. Since we were configuring at the time; we did a quick scan and didn't see traffic although TCAS showed traffic off to left of centerline with no altitude. Once approach stabilized at the GSI (Glide Slope Indicator); FAF = ZZZZZ1; Tower again calls out traffic departing Runway XY ZZZ1 and Captain replies; negative contact. TCAS shows traffic 1000 ft. or more below. Since it was dusk and deck angle was 2.5 - 3 degrees; aircraft was difficult to see amongst cultural city lighting.As we continued approach; altitude between aircraft decreased to 500 ft. on the TCAS. I then offset slightly to the right of course and started to level off; slightly inside of ZZZZZ; hoping the Captain could gain visual contact. When I leveled off; approximately 800 ft. MSL; TCAS showed traffic at 300 feet below and climbing. TCAS symbol merged slightly off to our left and 300 feet below. No RA (Resolution Advisory) or TA (Traffic Advisory) sounded. Once clear of symbol on TCAS; I continued approach from approximately 1 dot high on GS and quickly stabilized prior to 500 feet. We landed uneventfully. On taxi-in; I asked ground about traffic we encountered on final. They seemed to feel it was not out of normal operations. After Tower cleared us the visual; they really didn't point out traffic again. Even if we had been on an instrument approach; I don't think Tower would have provided separation.Difficult to say but if we had not leveled off and if the departing traffic continued to climb or fly extended centerline off ZZZ1; a collision could have occurred. We fell into the trap of relying on Tower for separation; thinking we would visually acquire the traffic and that the traffic would turn crosswind. Unfortunately; none of these occurred. Without reviewing the radar tapes; hard to say how close we were - departing aircraft was probably a high wing aircraft; on extended centerline; climbing and we are overtaking it; and we have a high deck angle making visual acquisition extremely difficult at dusk.Reviewing company FM (Flight Manual) and FOM and open source documents related to ZZZ1. FM - no RAs below 900 feet. No TAs below 400 feet; so I figured that would have triggered but it didn't. FOM - visual approach provides guidance when following an aircraft to the landing runway but does not provide traffic resolution for other scenarios. ZZZ1 - Remain less than 700 feet MSL due to traffic on XXL to ZZZ. Extended centerline off ZZZ1 at 700 feet puts you in direct conflict with traffic on ZZZ XXL.",,"A320 Captain reported experiencing a near mid-air collision during approach to landing.",
1702264,201911,1801-2400,ZSE.ARTCC,WA,,,,6000,,,,,,,,Center ZSE,,Light Transport,,1,,IFR,,,Cruise,,Class E ZSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility ZSE.ARTCC,,Government,Enroute,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 10,,Confusion; Situational Awareness,,,1702264,,,,,,,,,,,,ATC Issue All Types; Inflight Event / Encounter CFTT / CFIT,,,Automation Air Traffic Control,,General None Reported / Taken,Airspace Structure,Airspace Structure,"Aircraft X was an IFR from ZZZ to OTH. The D side gave him as filed to 060; his requested altitude. Aircraft X started flashing MSAW (Minimum Safe Altitude Warning) north of CEC; I didn't think anything of it because there were a couple areas in our airspace that the aircraft will flash MSAW because they are below the MIA but they are above the MEA and therefore at a safe altitude. For some reason; I thought the MEA on V27 between CEC and OTH was 060 so I though the MSAW alert was yet another erroneous alert. The MEA on V27 is 064; the MIA is 062.Although retaining the knowledge of the MIAs and MEAs are my responsibility; the erroneous MSAW reports does desensitize us to those alerts. If the program or equipment was updated to fix this problem; aircraft flashing MSAW would elicit a faster response.",,,,"Seattle Center Controller reported a situation where an aircraft was below the MIA and above the MEA; resulting in the MSAW to alarm.",
1702268,201911,0001-0600,SEA.Tower,WA,,,,1800,,,,,,,,Tower SEA,Air Carrier,Large Transport,,2,Part 121,IFR,Passenger,FMS Or FMC,Descent; Final Approach,,Class B SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower SEA,Corporate,Medium Transport,,2,Part 135,IFR,Passenger,FMS Or FMC,Climb,,Class B SEA,,,,,,,,,,,,,,,,,,,,,,,,Facility SEA.Tower,,Government,Local,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 1.9,,Communication Breakdown; Situational Awareness; Time Pressure,Party1 ATC; Party2 ATC,,1702268,,,,,,,,,,,,ATC Issue All Types; Airspace Violation All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Flight Crew Executed Go Around / Missed Approach,Company Policy; Procedure; Human Factors; Airspace Structure; Airport,Airspace Structure,"Aircraft X was on final to Runway 16R and was just passing over BFI. As I was monitoring the scope due to multiple go arounds [from] inadequate spacing on final causing compression; I noticed Aircraft Y go around from BFI. The targets merged and were showing identical altitude read outs. SEA Tower never received notification from the shout out line as pertained in the LOA (Letter of Agreement) between the three facilities. TRACON to my knowledge transferred communication to the Local Control and Aircraft X landed. Aircraft X had gone around previously due to compression on final. This is a prime example of how to my knowledge there is no solid protection between the two finals in regards to SEA and BFI. TRACON does not stagger arrivals or protect SEA final from BFI go arounds. The current protection that BFI's go around won't break a certain altitude is not enough and allows too much possibility for error that a pilot will break it when they're already responding to a heavy task load situation.BFI traffic intruding on SEA final traffic is only happening more frequently. Aircraft on final to SEA should have solid protection on the final approach corridor. SEA Class Bravo airspace has already been reduced to the smallest footprint possible to be 'VFR friendly.' Safety needs to be the top concern.",,,,"SEA Local Controller reported an aircraft executing a missed approach was involved in an NMAC with another aircraft on final approach to SEA.",
1702591,201911,1201-1800,RAL.Airport,CA,130,5,,5500,,VMC,,,Daylight,,,TRACON SCT,Personal,Small Aircraft,,1,Part 91,None,Training,,Cruise,,Class E SCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Small Aircraft,,,,,,,,,Class E SCT,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Instructor,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Commercial,Flight Crew Last 90 Days 22; Flight Crew Total 940; Flight Crew Type 70,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1702591,,,,,,,,,,,,Conflict NMAC,Horizontal 0; Vertical 100,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Airspace Structure; Company Policy,Airspace Structure,"I was conducting multi-engine commercial training for a student in the Lake Mathews practice area (south of RAL and South East of the PDZ vortac) Level at 5;500 feet MSL. Conducted normal clearing turns and started conducting the VMC demonstration. Student then reported an aircraft that flew below us by less than 100 feet. I made several attempts to raise the aircraft on the practice area frequency with no response. This has happened multiple times. When speaking with the owner of the flight school in which I work; he has reported that he's had to talk to the chief pilot of flight school; based out of ZZZ due to the language barrier; and frequent close calls in the practice area.",,,,"Small aircraft Instructor reported an NMAC with another small aircraft south of RAL airport.",
1702924,201911,1801-2400,P80.TRACON,OR,,,,1500,,,,,Night,,,TRACON P80,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Initial Climb,,Class C PDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Any Unknown or Unlisted Aircraft Manufacturer,,,,None,,,,,Class C PDX,,,,,,,,,,,,,,,,,,,,,,,,Facility P80.TRACON,,Government,Instructor; Departure,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 10,,Situational Awareness; Human-Machine Interface,,,1702924,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict,,,Person Air Traffic Control,In-flight,Air Traffic Control Separated Traffic; Air Traffic Control Provided Assistance; Air Traffic Control Issued New Clearance; Air Traffic Control Issued Advisory / Alert,Human Factors; Airspace Structure; Aircraft,Airspace Structure,"Aircraft X departed PDX heading 280 climbing to 070. A 1200 code indicating 015 was 5.2 miles west-southwest of PDX northbound. As soon as Aircraft X contacted my trainee; I advised him to turn Aircraft X to avoid the VFR. I don't understand how an aircraft can be right in the way of PDX departures not talking to ATC. The Class C airspace is outdated. The departure needed to be turned immediately after takeoff to avoid a non-participating aircraft.The floor on the outer Class C airspace needs to be lowered to below 010 and extensions need to be designed to protect aircraft landing and departing PDX.",,,,"P80 TRACON Controller reported that airspace structure resulted in an airborne conflict.",
1703436,201911,1801-2400,SBA.TRACON,CA,,,,3000,,VMC,,,Daylight,,,TRACON SBA,Corporate,Small Transport,,,Part 91,IFR,Passenger,,Initial Climb,Vectors,Class E SBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility SBA.TRACON,,Government,Departure,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 11.0,,Situational Awareness; Communication Breakdown,Party1 ATC; Party2 Flight Crew,,1703436,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Issued Advisory / Alert; Flight Crew Requested ATC Assistance / Clarification,Procedure; Human Factors; Airspace Structure,Airspace Structure,"Aircraft X departed on an IFR flight plan. The aircraft was issued an instruction to fly runway heading for radar vectors and to climb and maintain three thousand. Per local SOP; these are standard instructions for our runway configuration and for the type of IFR clearance that was filed by the pilot.  The aircraft was cleared for takeoff and acknowledged a frequency change from the Tower Controller to contact departure; fly runway heading and climb to 3;000 feet and leveled off. Aircraft X  did not check in with departure until he was approximately 18 miles west of the airport. By this time he had entered a 3;800 feet. Minimum Vectoring Altitude (MVA). Many methods were used in an effort to gain communications with the aircraft. I made multiple calls on several frequencies to include guard frequency. Tower was advised and attempted to contact the aircraft with no luck.At 18 miles when communications resumed; I advised the aircraft that he was in a higher MVA and started his climb to 8;000 feet. He advised that he was still runway heading. I told him that I was aware of this but I needed him to climb above the MVA before I would issue him a turn on course. He climbed to 8;000 feet and was issued a turn of 140 when he was above 3;800 feet. I asked the pilot if he was experiencing communication issues with the aircraft. He responded in the negative. I advised him several calls were made to him on multiple frequencies and guard. He stated that he never got switched to departure. Further review of the audio of the event illustrated that the pilot was given a frequency change from Tower to departure; which he acknowledged. No other aircraft were having issues hearing the departure frequencies.My role in the event was that of the departure Controller. I do not know what led to the event or why it happened. We advised the aircraft to expect final altitude 10 minutes after departure on IFR clearances. We used to issue 5 minutes after departure. Perhaps we may want to go back to 5 minutes after departure. This may get NORDO aircraft climbing sooner so MVA violations don't become as much of a factor.",,,,"SBA Departure Controller reported an aircraft did not contact them in a timely manner and flew below the Minimum Vectoring Altitude.",
1708248,201912,,DAL.Airport,TX,,,,2200,,,,,Daylight,,,Tower DAL,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Final Approach,Visual Approach,Class B DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 308,,Confusion,,,1708248,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Issued New Clearance; Flight Crew Became Reoriented,Airspace Structure; Chart Or Publication; Procedure; Airport,Airspace Structure,"Dallas Approach gave us descend to 2;400 feet on a 70 degree heading. Once we had the field in sight he cleared us the visual approach to 31L. I began to descend to 2;200 feet the FAF crossing altitude. When we contacted Tower he asked us to climb to 2;500 feet as we were below minimum vectoring altitude. This was confusing as we intercepted the glideslope at that point and landed normally. The Tower kept thanking us for our cooperation. At least three times. We re-read the SIP and charts and cannot find any note on the 2;500 feet MVA. 2;500 feet would have put us high at the glideslope intercept and caused an unstable approach.",,,,"Air carrier Captain reported confusion when on a Visual Approach above the FAF altitude ATC asked them to climb to 2;500 feet for the Minimum vectoring Altitude.",
1709079,201912,1801-2400,NCT.TRACON,CA,,,,3100,,IMC,4,,Night,1100,,TRACON NCT,Air Carrier,Medium Large Transport,,2,Part 121,IFR,Passenger,,Initial Approach,Vectors,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,,Flight Crew Last 90 Days 309; Flight Crew Type 10000,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1709079,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,,,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,1709084,ATC Issue All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Issued Advisory / Alert,Human Factors; Procedure; Airspace Structure,Airspace Structure,"On about a 120 degree downwind vector for an ILS Approach; the Controller issued a descent to 3;000 feet. The Pilot Monitoring read back the clearance and we dialed it in the MCP window; verified; and continued the descent. Being very familiar with surrounding terrain; I thought this seemed a bit low; but chose not to query the Controller. Passing through 3;100 feet; he gave us a 'low altitude alert; check altitude immediately; maintain 3;500 feet.' I disconnected the autopilot and climbed quickly to 3;500 feet. We completed the rest of the approach with no other issues. It was a poor ATC clearance; and I knew it. I should have asked him to confirm the descent to 3;000 feet.",,"[Report narrative contained no additional information.]",,"Air carrier flight crew reported ATC descended them below the Minimum Vectoring Altitude.",
1709346,201912,,IWA.Airport,AZ,,9,,3500,,VMC,10,,Daylight,,,Tower IWA,FBO,Small Aircraft,,1,Part 91,VFR,Training,,Descent,Visual Approach,Class E P50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Small Aircraft,,1,Part 91,,,,Cruise,,Class E P50,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Student,Flight Crew Last 90 Days 67; Flight Crew Total 72,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1709346,,,,,,,,,,,,Conflict NMAC,Horizontal 0; Vertical 100,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Airspace Structure; Procedure,Airspace Structure,"Returning from a solo cross-country; I was established on the published VFR arrival procedure for the flight schools; developed for Williams Gateway airport (IWA) at an altitude of 3;500 feet MSL in a small aircraft. (While I was in the gap I was not in IWA Class D airspace however I was communicating with Tower) I noticed a target moving my direction at approximately the same altitude on my ADS-B. I was unable to visually see the aircraft due to its location in a blind spot created between my windscreen and the door jamb. With the aircraft at two miles and still at my altitude; I initiated a climb to avoid a collision. The climb was only 100-200 feet; so there weren't any issues with PHX Class B airspace. I finally obtained visual ID of the aircraft as it passed below me. Another plane from my flight school; with an instructor on board; noted that the aircraft missed my plane by approximately 100 feet and didn't seem to realize that he'd nearly caused a midair collision. Lessons learned for me as a student pilot include; improved scan for aircraft; including maneuvering the plane on occasion to check blind spots. Better radio vigilance.",,,,"Small aircraft student pilot reported an NMAC in the vicinity of IWA airport.",
1710571,201912,1201-1800,ZZZ.Airport,US,152,14,,3000,,VMC,10,,Daylight,30000,,TRACON ZZZ,Personal,PA-32 Cherokee Six/Lance/Saratoga/6X,,1,Part 91,None,Personal,,Cruise,None,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC,Descent,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot; Pilot Flying,Flight Crew Private,Flight Crew Last 90 Days 10; Flight Crew Total 400; Flight Crew Type 110,,Situational Awareness; Other / Unknown,,,1710571,,,,,,,,,,,,Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy,Horizontal 1000; Vertical 1000,,Person Flight Crew,In-flight,Air Traffic Control Separated Traffic; Flight Crew Took Evasive Action,Human Factors; Airspace Structure,Airspace Structure,"I was flying VFR in VMC during the daytime along the beach; having departed about 10 minutes prior from ZZZ. I was monitoring Approach and guard on 121.5 during this phase of flight but had not called in to request VFR flight following as I normally do. As I was flying along the coast; I planned an altitude of 3;000 feet MSL/AGL; so I could obtain proper engine performance without having to fly required VFR altitudes above 3;000 feet AGL per Part 91.159 (which would reduce required engine performance for this flight). I was using the current altimeter setting as broadcast by the ZZZ AWOS; 30.14. As I climbed to 3;000 feet just prior to crossing the harbor; I noticed a B737 about two to three miles ahead of me at or near my altitude flying perpendicular to my route (it was heading towards the ocean). The B737 then began a sharp left turn towards my position; which put its path almost directly in conflict with my aircraft. As the B737 turned toward me; it then made a steep pitch up in what appeared to be an effort to climb in order to maintain separation from my aircraft. Our paths crossed with the B737 passing above and just behind my aircraft at what I would guess to be 800-1000 feet vertical distance and possibly lesser horizontal distance. I maintained visual contact with the B737; noticed its [company] livery; and prepared to make a quick turn and descent away from it to avoid it; though evasive action on my part was unnecessary due to the B737's climb and turn. Still; I was surprised that a controlled commercial aircraft on approach to ZZZ1 would be permitted to get this close to my aircraft. My aircraft is equipped with 1090 ES ADS-B out; so my altitude and position were being transmitted to ATC. I confirmed this by running an FAA PAPR report for this particular flight; which showed no in-flight transmission error.Because I did not hear any transmissions on the radio between B737 and Approach; I pulled up the ATC recording later that evening and also looked at its flight track on Flight Aware once I learned the call sign. On the tape; I heard the Controller instructing B737 to descend and maintain 3;000 feet. A few minutes later the controller instructed B737 to turn left to 120 degrees. The Controller then advised the B737 to maintain 3;000 feet and advised it of a VFR aircraft at 7 o'clock; type unknown; 3 miles away at 2;100 feet. B737 replied; 'looking.' A minute or so later; ATC instructed B737 to turn to 330 degrees. Then shortly after ATC instructed it to continue a left turn to 300. B737 acknowledged the instruction; then ATC ordered it to turn immediately due to traffic at 1 o'clock and 2 miles at 3;000 feet (presumably my aircraft). B737 responded 'looking.' The controller did not instruct B737 to climb; but according to its flight track on Flight Aware the aircraft made a +1250/min climb at this point in time; which corresponds with the steep pitch angle I noticed when it neared my aircraft. ATC then instructed B737 to continue direct to ZZZ1 (presumably after our aircraft passed each other). Prior to initiating its climb; Aircraft Y was indicating approximately 2;800 feet per Flight Aware so there may have been a deviation from its assigned altitude; though this may have been its uncorrected pressure altitude.While it is entirely possible that no separation minima were violated in this instance; I feel there are a few lessons to be learned. First; even though I had just departed an uncontrolled field 10 minutes prior; it is important for me to request VFR flight following when flying towards a relatively busy approach path so I can be routed around conflicting traffic. Second; I feel that earlier action by either the controller or the B737 pilots (if they were equipped with TCAS) would have allowed better separation; since my steady heading and altitude were being broadcast to the controller. Third; this instance has motivated me to equip my aircraft with ADS-B in so I can have advance warning of otheraircraft near me and take corrective advance to avoid situations like this one.",,,,"Piper 32 pilot reported an NMAC with a B737 aircraft.",
1713091,201912,0001-0600,ZSE.ARTCC,WA,,,,10000,,VMC,,,Daylight,,,Center ZSE,Personal,Small Aircraft,,,Part 91,IFR,Personal,,Cruise,Direct,Class E ZSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility ZSE.ARTCC,,Government,Enroute,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 11,,Situational Awareness; Human-Machine Interface; Distraction,,,1713091,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance,Weather; Airspace Structure; Human Factors,Airspace Structure,"Aircraft X was handed off at 10;000 feet going westbound. The aircraft's route display line was south of an airway that has an MIA (Minimum IFR Altitude) of 13;000 feet; a GPS alt of 10;000 feet; and a MOCA of 9;000 feet. The route display line also appeared to just miss an MIA of 10;500 feet that begins approximately 40 miles inside my airspace and only lasts for approximately 10 to 15 miles. The initial MIA along the route for the aircraft; in those first 40 miles; is 9;000 feet. The airway runs through the extreme southern portion of the MIA and is somewhat of a visual cue for the MIA boundary. Upon initially taking radar of Aircraft X I ran out a route line and it appeared to just miss the higher MIA. As the aircraft got closer to the MIA and the MSAW alert activated; it still appeared that the aircraft would remain outside the 10;500 feet MIA.After issuing a few clearances and doing coordination with other aircraft and facilities; I looked at Aircraft X again; and ranged in on the radar as it appeared the aircraft had drifted just north of his route line and the upper leading edge of the target was beginning to enter the 10;500 feet MIA. I issued a 15 degree turn to the aircraft to attempt to keep it out of the higher MIA. When the turn did not appear to be working I assigned a 500 feet climb to get the aircraft to the 10;500 feet MIA. At this point I had ranged back out to work some of my other traffic. After a couple more control instructions to other aircraft; I ranged back in again and it appeared that the center of the target line had crept ever so slightly north of the MIA line; into the 10;500 feet MIA. I notified my supervisor that I thought the aircraft might have gotten into the higher MIA. Once Aircraft X was level at 10;500 feet; I cleared him direct to their fix. A few minutes later I issued Aircraft X his descent clearance to 9;000 feet as prescribed in our Letter of Agreement with the TRACON.Personally; in the future; if able; I will just climb the aircraft to the MIA even if the route line appears to miss it; especially if the route line is extremely close; and it is a General Aviation aircraft. The other option would have been to just vector the aircraft to the north a bit; and then cleared it to join the airway both the GPS altitude and MOCA altitude would have been usable and 'safe;' and allowed the aircraft to stay at 10;000 feet. Having checked the winds afterward; I noticed that they were light out of the south at 10;000 feet which was slightly different than the quartering winds above 18;000 feet and likely contributed to the aircraft drifting slightly north of its route line. I also do believe; however; that the line for that MIA could be reviewed and likely moved north a bit to line up with the airway; or even possibly just north of the airway. In my opinion; having essentially 4 different 'usable' restrictive altitudes along that stretch of airspace is more confusing than helpful. I don't know exactly what causes the MIA to be 10;500 feet in that area; but I assume its further north where the majority of that MIA exists.Also; if the airway GPS altitude is 10;000 feet and the MOCA is 9;000 feet; and less than a mile or so south of that the MIA is 9;000 feet; it seems very counter intuitive that the MIA boundary for the 10;500 feet MIA needs to extend south past the airway. I don't know if it is possible for something like that to be reviewed; but I do believe it warrants consideration. Finally; it would be a great improvement if there could be some sort of warning for MIA's along an aircraft's route; similar to those we get for Special Use Airspace. Due to a lot of changing and 'non-standard' MIA's and a large number of awkwardly shaped MIA's in our airspace; we get a lot of 'non-event' MSAW warnings as aircraft often fly quite close to; or even through MIA's along their route. As a result; I believe there is some complacency with regard to the MSAW warning. A secondary indicator on the display would be helpful to identify aircraft that are definitely filed; or whose route line actually penetrates MIA's that are not safe for their altitude.",,,,"ZSE Center Controller reported that an aircraft deviated from its assigned vector into a higher MIA area.",
