 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1674220,201908,,ZZZ.Airport,US,,,,,,,,,Daylight,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Dispatcher,Dispatch Dispatcher,,,Situational Awareness,,,1674220,,,,,,,,,,,,Deviation / Discrepancy - Procedural MEL / CDL; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Dispatch,In-flight,General None Reported / Taken,Human Factors; MEL; Manuals,Manuals,"MEL X not showing on dispatch software for Aircraft X at time of release. AMD for fuel onboard given to crew before departure and crew did not mentioned that the MEL was missing from the flight release. I became aware when preparing the return flight release for ZZZ-ZZZ1 and that is when I noticed that Aircraft X had a MEL which was not listed on the previous ZZZ1-ZZZ flight.Mel's needs to be updated in the dispatcher software more accurately and pic needs to pay more attention to their flight release/logbook in regards of MELs.",,,,"Dispatcher reported being out of the loop when a MEL was not listed in the Dispatchers software and was missing from the flight release.",
1681406,201909,1201-1800,OGG.Airport,HI,,,0,,,,,,,,,Tower OGG,Air Carrier,A321,,2,Part 121,IFR,Ferry / Re-Positioning,FMS Or FMC,Landing,,,,,,,,,,,,,,,,,,,,,,,,,,Galley Furnishing,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Training / Qualification,Party1 Flight Crew; Party2 Other,,1681406,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,N,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; General Maintenance Action,Manuals; Aircraft; Chart Or Publication,Manuals,"The First Officer and I were assigned to operate a ferry flight with no flight attendants or other passengers aboard. We completed our Pilot Flying/Pilot Monitoring duties and completed the Before Start Checklist as normal with the following exceptions:1) The cockpit door was kept open.2) Cabin Ready Report was not received as it was not applicable.3) Only the 1L and 1R Doors were armed.With respect to keeping the cockpit door open during a ferry flight; both the First Officer and I discussed whether we should keep the door open or closed. A decision was made to keep the door open; as this was the typical practice that was used in past ferry flights at both [Company]; as well as both of my previous FAR Part 121 Airlines. In addition; I felt that because we had no flight attendants on board; we lacked the 'eyes and ears' in the back cabin; so leaving the cockpit door open would allow us to quickly asses the condition of the cabin in the event of an emergency (such as smoke and/or fire in the cabin).With respect to only arming the two forward doors; this was per the recommendation and direction given to me by our A321 Fleet Captain on my previous Ferry Flight. Upon landing with auto brakes set to Medium; during deceleration and at approximately 80 knots a violent and loud bang was heard directly behind us. At the 70 kt. Call the First Officer was startled by the presence of a galley cart that was tipped over sideways and blocking the cockpit door; with liquid pouring out of it and onto the floor.We taxied to the gate; shut the aircraft down and completed the parking checklist; and then I got out of my seat and physically lifted the galley cart back up on its wheels so that I could move it out of the way and exit the cockpit and disarm the 1L and 1R doors. Upon further examination; it was discovered that the galley cart that hit the forward Flight Attendant jumpseat and forward lavatory door came from the rear of the aircraft. This galley cart did not have its wheel brakes set; nor was the compartment it was stowed in locked and secured with the metal safety latches. In addition; there was a second galley cart that was not secured properly; with the brakes off; and it rolled partially into the right rear Lavatory. Additionally; there were three galley bins that slid out from stowage and were on the floor; with an additional galley bin which was dislodged from its compartment and nearly falling out. All four aforementioned galley bin's stowage compartments were left in the unlocked and non-secure position.I feel it is very important for me to emphasize how dangerous this event was and the possible disaster that could have very easily happened if the galley cart which rolled down the aisle entered the flight deck during deceleration. The galley cart which rolled from the rear of the airplane was likely traveling at a speed of approximately 60 MPH (estimated by taking approximately. Touchdown Speed and the speed point at which the impact of the cart was made). There was substantial damage to the metal frame of the galley cart which was caused by the impact; which is a good indication of the amount of force present at impact. Luckily; the galley cart swerved at the last second and made impact with the forward Flight Attendant jumpseat and lavatory door; bringing it to a stop prior to entering the flight deck. However; if the galley cart had not swerved and instead came through the flight deck doorway; it would have made contact with one or both crew members; likely causing severe injury or death. In addition; the galley cart would have caused massive damage to the flight deck; and most likely would have driven the thrust levers forward; possibly in the TOGA mode. It is not unreasonable to assume that a major accident could have resulted if the galley cart made its way into the cockpit; which is a very scary and sobering thought.To date; there are no ferry flight specific checklists or procedures training for pilots who operate ferry flights; which is what I determine contributed to allowing this incident to occur. The lack of ferry-specific training and checklists; in my opinion; has to be addressed immediately.At the very least; specific checklists and procedures need to be developed for ferry flights which include the following items:1) Guidance on whether to keep the flight deck door open or closed.2) Guidance on which slides to arm.3) Procedures for inspecting the cabin after all doors are closed and armed; which would include physically searching the cabin to ensure there are no unauthorized persons on board the aircraft and no suspicions packages or items present in the cabin.4) Procedures for ensuring that all Galleys are properly secured; to include verification of all galley carts having their brakes set and all safety latches properly secured.",,,,"A321 Captain reported that the ferry flight checklist was inadequate; causing an unsecured galley cart to impact the forward bulkhead during landing.",
1683237,201909,0601-1200,CDN.Airport,SC,,,200,,,VMC,,,Daylight,,,CTAF CDN,Personal,Lancair Evolution,,1,Part 91,None,Personal,,Final Approach,,Class E CDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot,Flight Crew Instrument; Flight Crew Private,Flight Crew Last 90 Days 15; Flight Crew Total 3000; Flight Crew Type 500,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Other,,1683237,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Conflict Ground Conflict; Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Incursion Runway,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; Flight Crew Executed Go Around / Missed Approach,Manuals; Human Factors,Manuals,"Flying a practice instrument approach to CDN to a miss. Fine. But on short final: Whoops! Construction equipment all over the runway! No safety threat from the (planned) miss; but maybe a little scare for the workers? We get all our data from the ADS-b system these days; not phone calls to Flight Service.We need the METAR system to broadcast any airport or runway closures as part of the METAR format; in a way that ForeFlight; Garmin Pilot; FLYQ; Xavion; and the and all the other EFB applications can interpret! We are using these applications to get our data; and if mine had said 'runway closed!' or 'airport closed!'; then this possibly-uncomfortable situation could have been avoided. See we need the METAR data to broadcast airport/runway closure via the ADS-B system to the applications so we can get this info where we are really looking for it. I wrote Xavion and would surely do my part to code display of this info in my application if the info was available!",,,,"Lancair pilot reported lack of necessary airport information available from METAR via ADS-B on EFB applications.",
1684991,201909,1201-1800,,,,,0,,,,,,,,,,Personal,No Aircraft,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Personal,,Maintenance Powerplant; Maintenance Airframe,Maintenance Technician 0,,Situational Awareness,,,1684991,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,,Other ASI,General None Reported / Taken,Manuals,Manuals,"Upon taking my Oral and Practical exams for my Powerplant certificate; both of which I passed; I forfeited my permanent Airframe certificate to my DME (Designated Mechanic Examiner) and received my temporary Airframe and Powerplant certificate.I noticed an email addressed from an Aviation Safety Inspector from the Salt Lake City FSDO; in regards to my new Airframe and Powerplant certificate application that he received from the DME. Concerning evidently that my permanent Airframe certificate did not have a signature on the back. Honestly I do not remember if the back of my certificate was signed or not; nor with what it could have been signed with. Perhaps done with pencil or a poor ball point pen to which later was rubbed off with dirty mechanic hands dealing with greases and solvents throughout the work day.I am not sure I was aware that the signature was required or that there was even a location for one on my certificate. I later noticed that none of my credit or debit cards are signed and neither was any of my other airmen certificates.If this is important I have had a lapse in instruction and was unaware of the necessity and importance. Perhaps an advisory circular would be helpful to the aviation community. If the lack of a signature on the back of airmen certificates could completely invalidate the credentials of the holder it seems like an important topic.",,,,"A&P mechanic reported failing to sign the back of his previous certificate; resulting in an email from the FAA.",
1685213,201909,,,,,,0,,,,,,Daylight,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,FMS Or FMC,Parked,,,,,,,,,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,,,Boarding; Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other; Party2 Ground Personnel,,1685213,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Pre-flight,General None Reported / Taken,Manuals; Company Policy,Manuals,"During pre-boarding of Aircraft X a pre-boarding passenger had a roller bag that they told me was '80 pounds and filled with lithium batteries for her mobility scooter'. I informed the operations agent that the bag was filled with lithium batteries and that it was too heavy for me to lift alone. The operations agent called a supervisor who informed me that there was no limit to the number of lithium batteries allowed in a carry on for medical purposes as long as they're not attached to anything and they found someone to assist with stowing the bag in an overhead bin. This concerned me because if the lithium batteries were to catch on fire; because of the number of them there would be no way to contain them in the containment bags that we have available. I was also concerned because I couldn't find anything in the [manual] about weight restrictions on carry-on items; both for the safety of the employees assisting with carry-on items that are too heavy and for the weight limits on the overhead bins I found it concerning that I was unable to find any weight restrictions for carry-on items in my manual. This was a difficult situation to address because it was; I felt; too heavy to be a carry-on item but because of the presence of lithium ion batteries we were unable to check the bag either. A set limit for carry-on weight and number of lithium ion batteries allowed onboard.",,,,"B737-800 Flight Attendant reported passenger carry-on bag containing 80 lbs of Lithium Ion batteries caused concern due to weight and insufficient containment bags available to extinguish a Lithium Ion battery fire in the event of an in flight fire. Reporter further stated there is no guidance in Flight Attendant Manuel regarding weight/quantity restrictions.",
1688278,201909,,,,,,0,,,,,,,,,,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,,,,N,Y,Y,Y,Scheduled Maintenance,Inspection; Testing; Repair,,,,,,,,,,,,,,,,,,Fan Reverser,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,,,,1688278,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Diverted; Flight Crew Landed As Precaution; General Maintenance Action; General Flight Cancelled / Delayed,Procedure; Aircraft; Manuals,Manuals,"I worked an inbound reverser log item on aircraft XXXX log page XXXXXXX. I pulled [aircraft maintenance manual] 78-XX-XX-XXX-XXX-XXX and [aircraft maintenance manual] 78-XX-XY-XXY-XXX-XXX.  Went out to aircraft and performed Engine Accessory Unit reset and then went to flight deck and cycled engine 1 reverser 4 cycles. Determined reverser was good and had no faults; signed off item. My maintenance manuals never had me go out to engine 1 to open fan cowls so fan cowls were never opened.",,,,"Maintenance Technician reported that aircraft maintenance manuals did not have a step to open fan cowls while working on thrust reversers.",
1688637,201909,1201-1800,JFK.Airport,NY,,,0,,,VMC,,,Daylight,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,N,Y,N,N,Unscheduled Maintenance,Inspection,,,,,,,,,,,,,,,,,,Fuselage,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,Situational Awareness; Communication Breakdown,Party1 Maintenance; Party2 Other,,1688637,Company,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Communication Breakdown; Time Pressure,Party1 Maintenance; Party2 Other,,1688639,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Bird / Animal,,N,Person Maintenance,Routine Inspection,General Flight Cancelled / Delayed; General Maintenance Action,Procedure; Manuals; Aircraft; Logbook Entry,Manuals,"My partner and I were assigned to do an ETOPS inspection on Aircraft X. While doing our walk around; we found evidence of a bird strike on the First Officer's side; aft of the radome; and before the pitot tubes. At that time we told our Crew Chief; and Supervisor that we had the item; and our crew chief pulled up the bird strike inspection paperwork. While accomplishing the card; Step 5; tells us to deactivate the GCS antenna; or to [skip] this if no indication of bird strike on the crown. The issue with this is we're told in step 2 to do an inspection from the ground (in which case; you can't see the crown of the airplane). The next item we had; was step 7 (in the notes) that 'If GCS is installed; inspect the GCS Antenna Radome. When we pulled that AMM (Aircraft Maintenance Manual) reference; this was a detailed inspection; of which the antenna needed to be removed to properly inspect it. We then contacted engineering; for relief from these items; as we could not accomplish them as they were written. An Engineering Authorization was issued. We thought nothing of this; until we were brought in today to do the 5 question part of the Investigation Form; by Manager. We found this odd; as he was present at the time this issue was developing; and our understanding; was that anyone involved in the issue; and wouldn't be involved in the Investigation Form process.",,"[Report narrative contained no additional information.]",,"Technician reported a procedural deficiency in the Aircraft Maintenance Manual that required an Engineering Authorization.",
1695129,201910,ZZZ,ZZZ.ARTCC,US,,,,38000,,VMC,,,,,,Center ZZZ,Air Carrier,B777 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Checklists,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 112; Flight Crew Total 997; Flight Crew Type 92,,Human-Machine Interface; Troubleshooting; Confusion,,,1695129,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Weight And Balance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Fuel Issue,,N,Automation Aircraft Other Automation,In-flight,Flight Crew Overcame Equipment Problem,Manuals,Manuals,"ECL Non-Normal FUEL IMBALANCE checklist appears to be able to lead a pilot to turn off all main fuel pumps in the low quantity fuel tank with all cross-feed valves closed.We were dispatched and fueled with no center tank fuel and less than full main tanks. About three hours into the flight we got a FUEL IN CENTER advisory EICAS message.We turned on both center tank fuel pumps to the burn the center tank fuel. We noted that the right main tank had approximately 1;600 lbs less fuel than the left main tank. We determined the engines were burning evenly and suspected that fuel had transferred from the right tank to the center tank.We did not have a FUEL IMBALANCE advisory EICAS message but we went to the ECL FUEL IMBALANCE checklist to attempt to balance the fuel. We determined; per the checklist; there was no fuel leak and commenced the checklist.Page 3 of the checklist: there is a box that says'There is no indication of an engine fuel leak and the FUEL IMBALANCE message shows' We checked the NO box as we did not have the FUEL IMBALANCE EICAS message. Upon checking NO; that step blued out showing we completed that step and the very next step; FUEL CROSSFEED switch (either): ON; blued out as well. In other words; upon the FUEL CROSSFEED step bluing out there was no switching to occur per the checklist.Page 4 of the checklist: asks if the Left main tank quantity is low. We checked 'NO' which blued the rest of that page out.Page 5 of the checklist: asks if the Right main tank quantity is low. We checked 'YES'The next step directed and stated 'R fuel PUMPS FWD and AFT switches(both): OFFThis allows fuel from the higher quantity tank to feed both engines. The next and final step of Page 5 is to check when fuel balancing is complete. At no point does the ECL in our configuration direct us to open the crossfeed valves. We did NOT turn off the R main fuel pumps and elected to leave the imbalance as it was as we were not at the fuel imbalance limit. We did contact Maintenance Control and wrote up the fuel transfer issue.Guidance from our training is to follow the ECL without second guessing it. I completely understand the rational as some of the checklists are complicated but in this case had we follow the checklist verbatim we would have had the left tank fuel pumps supplying the left engine and the right engine being fed by no fuel pumps at all. Furthermore; I looked at the 777 Flight Manual Non-Normal FUEL IMBALANCE checklist. It is different from the ECL. Following that checklist would have led to proper fuel balancing.In conclusion: The ECL FUEL IMBALANCE checklist; under certain circumstances; can lead to an engine being fed by no fuel pumps. The 777 Flight Manual illustrates a discrepancy with the ECL. The 777 Flight Manual leads to configuration so the engine will be supplied with fuel pump pressure.",,,,"B777 Captain reported a discrepancy between checklists and the flight manual while attempting to correct a fuel imbalance.",
1697950,201911,,,,,,,,,,,,,,,,Air Carrier,B777 Undifferentiated or Other Model,,,Part 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,First Officer,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Human-Machine Interface,,,1697950,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,,,,Manuals,Manuals,"The new X app does not include the FOM [Quick Reference Checklist] in Featured Content. Crews have been accustomed to quick access to the [Quick Reference Checklist] without need to navigate through the FOM index. In a time sensitive situation; quick access to the FOM [Quick Reference Checklist] is essential and pilots' brains are already biased to look for the [Quick Reference Checklist] in the Featured Content section. This can cause confusion and frustration; both of which contribute to errors.",,,,"B777 First Officer reported that a company-issued app used by pilots on their iPads is confusing to use.",
1698402,201910,1201-1800,ZZZ.Airport,US,,,0,,,,,,Dusk,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,Medium,,,4,,,,,,,,,,,,,,Emergency Equipment,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,,,,1698402,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Manuals; Procedure,Manuals,"[One of] our passengers; who is blind; asked to read our Braille safety guide after his briefing. Passenger noticed two significant discrepancies that could impact the safety of our blind passengers.The first is there was no cover or table of contents. If he quickly needed to find specific information; he would not have been able to do so. He has read our Braille safety guides before and knew that they should come with these pages.The second issue was the Braille was written in an old format. He advised that it should be printed in Unified English Braille; as that became the adopted standard form of Braille writing in 2016.Recommendations are as follows: -Provide a protective covering to prevent pages becoming ripped or missing. -Include page numbers that flight attendants can read so they will know if they are providing a complete Safety Guide.-Print new Braille safety guides using Unified English Braille.Lessons learned include to always ask questions and give our guest opportunities to help us be safer and accommodating to all travelers.",,,,"Flight Attendant reported that the Braille Safety Guides installed on the aircraft lack Covers; Table of Contents; and are printed in an obsolete format and require upgrade.",
1701182,201911,1801-2400,HCF.TRACON,HI,,,,5000,,VMC,,,,,,TRACON HCF,FBO,Helicopter,,1,Part 91,VFR,Passenger,,Initial Climb,Vectors,Class C OGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility HCF.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 26,,Training / Qualification; Confusion; Situational Awareness,,,1701182,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,Routine Inspection,General None Reported / Taken,Manuals; Procedure; Airspace Structure; Company Policy; Human Factors,Manuals,"I was advised by my [Union] Representative of an event concerning a helicopter on a vector below the MVA (Minimum vectoring Altitude). I never knew this was an issue and did not file a report concerning this. But someone did file a report on the helicopter issue and the reason they did is to clarify if; at all; was this a violation of MVA's. Management is unsure if in fact it was; and so are overreaching for clarification. It puzzles me because I assumed the FAA has their own Safety Officers and Interpretations teams and can easily find out if in fact this was a safety event. But I think they are soliciting for clarification in hopes of recommendation of performance training or some kind of non-punitive remedy. This gives the managers the opportunity to provide said training and the opportunity to purposefully deem your training unsatisfactory and then would be able to move on legally to Article 20 in the [Union] FAA contract; grounds for Removal from the FAA. I hope this is wrong on my part; but Management is known to be very predatory in nature.A helicopter departed eastbound and by LOA (Letter of Agreement) all eastbound Helicopters are restricted to maintain at or below 2;000 ft. because of downwind traffic. In this scenario I did have traffic on the downwind descending to land. I reissued the restriction that was issued by the Tower for the helicopter to maintain at or below 2;000 ft. and turn on a heading of 080. Therein lies the question. This was done to separate descending jet traffic from a departing VFR helicopter with Class C Airspace; an established VFR program for operations. I was trained and briefed by in the past; that as long as you don't assign a hard altitude; you can turn the VFR helicopters below the MVA. It is up to the pilot if the vector and or altitude restriction is unacceptable or cannot be complied with. The scenario played out quick and fast and within 30 to 45 seconds. The helicopter saw the traffic and was advised to maintain visual separation; cancel altitude restriction; resume own navigation and caution wake turbulence. I also believe that 7110.65Y Section 6 Vectoring 5-6-1 Application Vectoring aircraft C. via note and I quote 'VFR aircraft not at an altitude assigned by ATC may be vectored at any altitude. It is the responsibility of the pilot to comply with the applicable parts of CFR Title 14.'From my extensive career at this facility and the many years that I have been working the Approach sector the altitude restriction of maintain at or below 2;000 ft. issued by the Tower for helicopters eastbound is allowable by virtue of the note and any vectors issued to the departing helicopter for separation within the Class Charlie is allowable. To ascertain Target Resolution or 'Green in Between' between VFR aircraft and IFR aircraft sometimes times require a vector of 10 degrees right or 20 degrees left to achieve a safe and orderly flow of traffic. The assignment of 'at or below altitudes' constitutes plural altitudes; not singular. The note at 5-6-1 specifically identifies a singular altitude. At or below altitude assignments are plural in nature and do not constitute a singular altitude. Also in 5-6-1 section G; vector aircraft operating VFR at those locations where a special program is established. I believe our Approach sector is an established special program by virtue of being designated a Class C Airspace.",,,,"Center Controller reported a conflict with Management regarding a VFR aircraft that was assigned an altitude below the sector MVA.",
1702340,201911,0601-1200,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,B757 Undifferentiated or Other Model,,,Part 121,,,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Indicating and Warning - Fuel System,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 132; Flight Crew Total 10463; Flight Crew Type 4418,,Other / Unknown,,,1702340,,,,,,,,,,,,Aircraft Equipment Problem Less Severe,,,Person Flight Crew,Aircraft In Service At Gate,General Release Refused / Aircraft Not Accepted,Aircraft; Manuals,Manuals,"During preflight set up for subject flight; we noted that the inbound defect; 'Fuel Quantity Indicating System Blank;' Left and Totalizer indicators blank; no associated EICAS messages; had not been cleared. In addition to the blank left fuel quantity indicator and blank totalizer; we noted a FUEL QTY IND status message. Maintenance Personnel entered the flight deck around that time to check the fuel quantity indicating status. They also confirmed they were working on the indicator defect; but might have to defer it due to time constraints. Subsequently; over several minutes and a few visits to the flight deck; Maintenance Personnel confirmed MEL 28XXX would be placed on the aircraft; as well as reporting the tank stick values. The Captain and I reviewed the MEL and its potential impact to our flight. The MEL OPS PLACARD is straight forward for fuel confirmation; preflight; fuel tracking and confirmation during normal operations. I became uncomfortable; however; when comparing procedure solutions for abnormal fuel scenarios. My concerns were as follows:MEL note: 'FUEL CONFIG' EICAS ADVISORY MESSAGE OR WARNING LIGHT FOR LATERAL IMBALANCE MAY BE INHIBITED. This completely removes the FUEL CONFIG QRH as a checklist option. MEL Item H: MONITOR FUEL USAGE FOR ANY UNUSUAL DECREASE IN FUEL QUANTITY AND/OR FUEL IMBALANCE. Then MEL item I. FOR OPERATIONS WITH CENTER TANK FUEL -- Item 1 regarding predicted fuel when center tanks are empty is straight forward. Item 2 regards procedures for center tank fuel exhaustion before the predicted point and that a fuel leak should be suspected. Item (A) provides six cues; any of which can be evidence of a fuel leak. They include fuel quantity decreasing abnormally; excessive fuel flow; fuel balance rate over 2;000 lbs/hr; abnormal aileron trim; visual spray from spar and up to and including engine failure. If a leak occurs on the side with the blank indicator; the cues are reduced to abnormal aileron; apparent at around 1;600 lb imbalance; fuel spray observation; or an engine failure. Of note; Maintenance reported that the tank stick values indicated a 500 lb difference. My assessment was that the discovery of a leak in a worst-case scenario by the methods above adds considerable time and unnecessary risk to addressing the emergency. Starting off with an already 500 lb imbalance added more uncertainty and concern on my part.Confirming a leak; the MEL then refers to the FM / NON-NORMALS / FUEL / LOW FUEL as follows on procedures. Referencing the 757 QRH for a Fuel Leak; the caution at step 4 can't be fully assessed since the totalizer reading is unavailable. There were no clear solutions on how to address this; or the selections in item 10 regarding the possible messages available or not available; in order to move to the next items in the checklist.Other concerns regarding fuel related abnormal checklists. The Abnormal Fuel Transfer checklist conditions are 'Fuel quantity decreasing from the left and/or right wing tank(s) with fuel remaining in the center tank.' There could be a significant delay in addressing this scenario if the leak were on the side with the blank fuel quantity.The FUEL SYS PRESS checklist references the FUEL CONFIG light. Per the MEL; this message may not be available; adding more time to realize the situation through the cues in the MEL fuel imbalance discussion and less time to properly address the emergency. FUEL X FEED - FWD/AFT. Same as above. LOW FUEL. One of the notes indicates this message could be caused by a leak. Reference discussion above regarding concerns of the scenario without the fuel quantity and totalizer indications. My Captain agreed with my assessment and contacted the [Chief Pilot] for guidance. On the fuel leak checklist; the [Chief Pilot] said he saw my points and generally agreed with my assessment regarding the MEL fuel leak and unclear QRH application in the event of a fuel abnormal situation. The [Chief Pilot] thought the totalizer value could be deduced by fuel tracking in an operations normal condition; up to the time of an abnormal situation. He also said; words to the effect; that the MEL / QRH should be clearer; even re-written; saying; obviously; that it would take basically; more time than we had. I assessed that the time to ascertain a leak from a tank on the blank fuel indicator; left in this case; would take too long and reduce the amount of time and options to land safely. Also; we could not fully complete the other noted checklists; as written; with an acceptable level of confidence and in a timely manner; adding an undue threat to the operation.Though there was general agreement with my assessment on the fuel leak checklist by my Captain and the FODM; the FODM said the MEL was legal and the captain said he would accept the new MRD when maintenance completed their actions. I removed myself from the flight as I thought the limitations in the MEL and QRH were a threat to safely completing an abnormal fuel scenario.",,,,"B757 First Officer reported refusing flight due to lack of clarity with MEL and QRH regarding fuel leak checklists.",
