acn,ATCEquipment/NavFacility/Buildings,Aircraft,Airport,AirspaceStructure,ChartOrPublication,CompanyPolicy,Environment-NonWeatherRelated,Equipment/Tooling,HumanFactors,Incorrect/NotInstalled/UnavailablePart,LogbookEntry,MEL,Manuals,None,Procedure,SoftwareandAutomation,Staffing,Weather
1782629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1782630,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1782650,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1782653,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1782686,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1782693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782724,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1782726,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1782727,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1782728,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1782742,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1782749,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1782752,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1782759,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1782763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1782770,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1782773,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1782779,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1782783,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1782813,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1782817,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1782824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1782848,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1782851,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1782864,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1782866,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1782877,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1782911,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1782922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782950,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1782984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1782990,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1782995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1783017,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1783019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1783033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1783079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783091,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783161,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1783166,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783169,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783170,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783179,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1783189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1783190,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1783197,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783226,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783249,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1783271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1783307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783314,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1783337,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783348,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1783375,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1783416,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783417,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783422,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1783446,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783453,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1783481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1783497,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783505,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783567,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783569,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1783578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783607,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783619,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1783631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783713,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783723,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1783735,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1783745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783749,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1783773,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1783784,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783812,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1783816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783828,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1783872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1783879,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1783883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783885,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1783926,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1783930,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1783971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1783972,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1783995,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1784065,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1784152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1784173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1784184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784222,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1784233,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784237,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784245,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1784258,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1784263,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784272,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784281,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1784334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1784342,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1784356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784362,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1784364,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784371,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1784382,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1784385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784392,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1784407,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1784424,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1784426,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1784451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784530,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1784535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1784560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1784579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1784690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1784744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784748,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1784767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784768,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1784771,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784779,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1784811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1784836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784841,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1784887,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784889,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1784890,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784901,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1784902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784925,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1784937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784943,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1784952,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1784953,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1784955,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1784970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784973,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
1784981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1784984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784993,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1785020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1785079,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785104,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1785122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1785146,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1785218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785222,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785235,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1785268,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1785284,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1785315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785324,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1785329,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785337,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1785342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1785369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785406,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1785418,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1785430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1785432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1785459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785472,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1785482,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785493,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785580,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1785581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1785597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785616,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1785638,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1785644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1785645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785655,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1785678,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1785690,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785691,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785705,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1785771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1785783,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1785856,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785903,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1785939,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1785965,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1786021,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786030,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1786068,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1786082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1786115,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1786144,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786153,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1786175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786187,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1786222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1786277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786326,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1786330,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1786391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1786404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786430,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1786435,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1786484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786502,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1786518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786524,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1786540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1786543,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1786572,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1786585,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1786588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786676,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786680,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1786698,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786740,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1786767,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1786774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1786792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786796,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1786797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786853,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1786858,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1786864,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1786873,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1786898,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786903,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1786905,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1786916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1786917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1786924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1786930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786936,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1786953,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1786962,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1786996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1787029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787050,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787070,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1787089,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1787125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1787156,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1787169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1787174,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1787188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1787245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1787266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1787272,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787280,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1787286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787320,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787396,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1787397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1787414,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1787423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1787426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1787431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
